param fP :=
WINDNM 1S 7287 0.3822870483398437
WINDNM 1S 7288 0.30128570556640627
WINDNM 1S 7289 0.10381478118896484
WINDNM 1S 7290 0.0
WINDNM 1S 7291 0.0
WINDNM 1S 7292 0.03980843353271484
WINDNM 1S 7293 0.16865310668945313
WINDNM 1S 7294 0.4154539184570312
WINDNM 1S 7295 0.4533594970703125
WINDNM 1S 7296 0.45203720092773436
WINDNM 1S 7297 0.3520137634277344
WINDNM 1S 7298 0.19614102172851564
WINDNM 1S 7299 0.17406703186035155
WINDNM 1S 7300 0.21323197937011718
WINDNM 1S 7301 0.1990206298828125
WINDNM 1S 7302 0.2771520385742188
WINDNM 1S 7303 0.169322021484375
WINDNM 1S 7304 0.28679193115234375
WINDNM 1S 7305 0.6162374877929687
WINDNM 1S 7306 0.24931855773925782
WINDNM 1S 7307 0.17195635986328126
WINDNM 1S 7308 0.3425445556640625
WINDNM 1S 7309 0.6474210815429687
WINDNM 1S 7310 0.9274501953125
WINDNM 1S 7311 0.9753175659179687
WINDNM 1S 7312 0.747511474609375
WINDNM 1S 7313 0.6812324829101563
WINDNM 1S 7314 0.1028623046875
WINDNM 1S 7315 0.15512908935546876
WINDNM 1S 7316 0.484600341796875
WINDNM 1S 7317 0.22215533447265626
WINDNM 1S 7318 0.24820378112792968
WINDNM 1S 7319 0.10005358123779297
WINDNM 1S 7320 0.08165972137451172
WINDNM 1S 7321 0.968311767578125
WINDNM 1S 7322 1.0
WINDNM 1S 7323 1.0
WINDNM 1S 7324 1.0
WINDNM 1S 7325 1.0
WINDNM 1S 7326 1.0
WINDNM 1S 7327 1.0
WINDNM 1S 7328 1.0
WINDNM 1S 7329 1.0
WINDNM 1S 7330 1.0
WINDNM 1S 7331 1.0
WINDNM 1S 7332 0.9758696899414062
WINDNM 1S 7333 0.8551528930664063
WINDNM 1S 7334 0.6467510986328125
WINDNM 1S 7335 0.42606689453125
WINDNM 1S 7336 0.3063499755859375
WINDNM 1S 7337 0.505288818359375
WINDNM 1S 7338 0.43480059814453126
WINDNM 1S 7339 0.32845291137695315
WINDNM 1S 7340 0.024102617263793945
WINDNM 1S 7341 0.02349049949645996
WINDNM 1S 7342 0.0
WINDNM 1S 7343 0.0
WINDNM 1S 7344 0.056801342010498045
WINDNM 1S 7345 0.01448533821105957
WINDNM 1S 7346 0.06381064224243164
WINDNM 1S 7347 0.022156457901000976
WINDNM 1S 7348 0.008993260383605957
WINDNM 1S 7349 0.04002985000610351
WINDNM 1S 7350 0.04228899765014649
WINDNM 1S 7351 0.07554694366455078
WINDNM 1S 7352 0.05156518173217774
WINDNM 1S 7353 0.09703981018066406
WINDNM 1S 7354 0.07036833190917968
WINDNM 1S 7355 0.032456024169921875
WINDNM 1S 7356 0.03676041412353516
WINDNM 1S 7357 0.0306747989654541
WINDNM 1S 7358 0.049419357299804685
WINDNM 1S 7359 0.04037753677368164
WINDNM 1S 7360 0.0
WINDNM 1S 7361 0.03485507202148438
WINDNM 1S 7362 0.020202716827392577
WINDNM 1S 7363 0.0502220458984375
WINDNM 1S 7364 0.008542067527770996
WINDNM 1S 7365 0.0
WINDNM 1S 7366 0.268366943359375
WINDNM 1S 7367 0.07490929412841797
WINDNM 1S 7368 0.117224365234375
WINDNM 1S 7369 0.19961976623535158
WINDNM 1S 7370 0.5512208862304687
WINDNM 1S 7371 0.9912919921875
WINDNM 1S 7372 0.9996688232421875
WINDNM 1S 7373 0.9081838989257812
WINDNM 1S 7374 0.900559814453125
WINDNM 1S 7375 1.0
WINDNM 1S 7376 1.0
WINDNM 1S 7377 1.0
WINDNM 1S 7378 0.9715037231445313
WINDNM 1S 7379 1.0
WINDNM 1S 7380 0.9919859008789063
WINDNM 1S 7381 0.9467813720703125
WINDNM 1S 7382 0.9098447875976563
WINDNM 1S 7383 1.0
WINDNM 1S 7384 0.9960984497070312
WINDNM 1S 7385 1.0
WINDNM 1S 7386 0.990115234375
WINDNM 1S 7387 0.4493419189453125
WINDNM 1S 7388 0.2411582489013672
WINDNM 1S 7389 0.48201287841796875
WINDNM 1S 7390 0.5432734375
WINDNM 1S 7391 0.49064642333984376
WINDNM 1S 7392 0.23800892639160157
WINDNM 1S 7393 0.30039620971679687
WINDNM 1S 7394 0.26491949462890624
WINDNM 1S 7395 0.27047579956054685
WINDNM 1S 7396 0.39391741943359376
WINDNM 1S 7397 0.5195113525390626
WINDNM 1S 7398 0.6244564208984374
WINDNM 1S 7399 0.47078057861328126
WINDNM 1S 7400 0.091521484375
WINDNM 1S 7401 0.19393861389160155
WINDNM 1S 7402 0.46426895141601565
WINDNM 1S 7403 0.55115478515625
WINDNM 1S 7404 0.859338623046875
WINDNM 1S 7405 0.9621739501953125
WINDNM 1S 7406 1.0
WINDNM 1S 7407 1.0
WINDNM 1S 7408 0.819368896484375
WINDNM 1S 7409 0.92438818359375
WINDNM 1S 7410 0.9658011474609375
WINDNM 1S 7411 0.9571456298828125
WINDNM 1S 7412 0.9522318725585938
WINDNM 1S 7413 0.5582233276367188
WINDNM 1S 7414 0.30056192016601563
WINDNM 1S 7415 0.4769923400878906
WINDNM 1S 7416 0.490965087890625
WINDNM 1S 7417 1.0
WINDNM 1S 7418 0.701015625
WINDNM 1S 7419 0.999966552734375
WINDNM 1S 7420 0.5600322265625
WINDNM 1S 7421 0.3727427978515625
WINDNM 1S 7422 0.3977312927246094
WINDNM 1S 7423 0.1731758728027344
WINDNM 1S 7424 0.11248377227783203
WINDNM 1S 7425 0.07834776306152344
WINDNM 1S 7426 0.0
WINDNM 1S 7427 0.0
WINDNM 1S 7428 0.0
WINDNM 1S 7429 0.07376631164550781
WINDNM 1S 7430 0.04269091415405273
WINDNM 1S 7431 0.27572586059570314
WINDNM 1S 7432 0.20537554931640625
WINDNM 1S 7433 0.0
WINDNM 1S 7434 0.07169971466064454
WINDNM 1S 7435 0.05046429443359375
WINDNM 1S 7436 0.11306521606445312
WINDNM 1S 7437 0.09205469512939453
WINDNM 1S 7438 0.0623631591796875
WINDNM 1S 7439 0.04684258270263672
WINDNM 1S 7440 0.091966796875
WINDNM 1S 7441 0.04953040313720703
WINDNM 1S 7442 0.192163818359375
WINDNM 1S 7443 0.35222052001953125
WINDNM 1S 7444 0.59453515625
WINDNM 1S 7445 0.2736197509765625
WINDNM 1S 7446 0.207366455078125
WINDNM 1S 7447 0.16329244995117187
WINDNM 1S 7448 0.06049696350097656
WINDNM 1S 7449 0.15194401550292969
WINDNM 1S 7450 0.20498924255371093
WINDNM 1S 7451 0.13738185119628907
WINDNM 1S 7452 0.07367919921875
WINDNM 1S 7453 0.6181373901367188
WINDNM 1S 7454 0.4214515380859375
WINDNM 1S 7455 0.5829906616210937
WINDNM 1S 7456 0.13498287963867187
WINDNM 1S 7457 0.09516584777832031
WINDNM 1S 7458 0.1979207000732422
WINDNM 1S 7459 0.17957858276367186
WINDNM 1S 7460 0.21709962463378907
WINDNM 1S 7461 0.227941650390625
WINDNM 1S 7462 0.3606037292480469
WINDNM 1S 7463 0.8854408569335938
WINDNM 1S 7464 0.26069039916992187
WINDNM 1S 7465 0.08723941040039063
WINDNM 1S 7466 0.14167172241210937
WINDNM 1S 7467 0.2381919708251953
WINDNM 1S 7468 0.12689334869384766
WINDNM 1S 7469 0.0825993881225586
WINDNM 1S 7470 0.08867385101318359
WINDNM 1S 7471 0.4114068908691406
WINDNM 1S 7472 0.9664572143554687
WINDNM 1S 7473 0.9500969848632812
WINDNM 1S 7474 0.053373634338378904
WINDNM 1S 7475 0.06445660400390625
WINDNM 1S 7476 0.0314937629699707
WINDNM 1S 7477 0.03266977310180664
WINDNM 1S 7478 0.04771015167236328
WINDNM 1S 7479 0.139651123046875
WINDNM 1S 7480 0.24943510437011718
WINDNM 1S 7481 0.314194091796875
WINDNM 1S 7482 0.2772830505371094
WINDNM 1S 7483 0.2738787841796875
WINDNM 1S 7484 0.30491357421875
WINDNM 1S 7485 0.32581094360351565
WINDNM 1S 7486 0.27598062133789064
WINDNM 1S 7487 0.28405941772460935
WINDNM 1S 7488 0.39101910400390627
WINDNM 1S 7489 0.2681381530761719
WINDNM 1S 7490 0.1907596893310547
WINDNM 1S 7491 0.142993896484375
WINDNM 1S 7492 0.15790213012695312
WINDNM 1S 7493 0.05319743347167969
WINDNM 1S 7494 0.03636143493652344
WINDNM 1S 7495 0.032222862243652346
WINDNM 1S 7496 0.0
WINDNM 1S 7497 0.0
WINDNM 1S 7498 0.0
WINDNM 1S 7499 0.024635469436645508
WINDNM 1S 7500 0.02870437240600586
WINDNM 1S 7501 0.05145855331420898
WINDNM 1S 7502 0.07140589141845703
WINDNM 1S 7503 0.09830215454101562
WINDNM 1S 7504 0.21058798217773436
WINDNM 1S 7505 0.2896167907714844
WINDNM 1S 7506 0.10745071411132813
WINDNM 1S 7507 0.1933167266845703
WINDNM 1S 7508 0.11719276428222657
WINDNM 1S 7509 0.03677449035644531
WINDNM 1S 7510 0.08198355865478515
WINDNM 1S 7511 0.09344487762451172
WINDNM 1S 7512 0.04643380737304687
WINDNM 1S 7513 0.05763252639770508
WINDNM 1S 7514 0.16217616271972657
WINDNM 1S 7515 0.05515282440185547
WINDNM 1S 7516 0.0387816047668457
WINDNM 1S 7517 0.0
WINDNM 1S 7518 0.0
WINDNM 1S 7519 0.32985128784179685
WINDNM 1S 7520 0.2804551696777344
WINDNM 1S 7521 0.723804443359375
WINDNM 1S 7522 0.19008242797851563
WINDNM 1S 7523 0.958596923828125
WINDNM 1S 7524 0.9190944213867187
WINDNM 1S 7525 0.992849853515625
WINDNM 1S 7526 0.9626463012695312
WINDNM 1S 7527 0.9704327392578125
WINDNM 1S 7528 1.0
WINDNM 1S 7529 0.5458298950195313
WINDNM 1S 7530 1.0
WINDNM 1S 7531 0.9692323608398438
WINDNM 1S 7532 1.0
WINDNM 1S 7533 0.9667042846679688
WINDNM 1S 7534 0.9993712768554688
WINDNM 1S 7535 0.964044921875
WINDNM 1S 7536 0.9644240112304687
WINDNM 1S 7537 0.6915958862304687
WINDNM 1S 7538 0.36339019775390624
WINDNM 1S 7539 0.17981941223144532
WINDNM 1S 7540 0.07030549621582032
WINDNM 1S 7541 0.1271176528930664
WINDNM 1S 7542 0.06525228881835937
WINDNM 1S 7543 0.038509391784667966
WINDNM 1S 7544 0.208267333984375
WINDNM 1S 7545 0.06466299438476562
WINDNM 1S 7546 0.008371859550476075
WINDNM 1S 7547 0.9875497436523437
WINDNM 1S 7548 0.913121337890625
WINDNM 1S 7549 0.77424560546875
WINDNM 1S 7550 0.7237421875
WINDNM 1S 7551 1.0
WINDNM 1S 7552 1.0
WINDNM 1S 7553 1.0
WINDNM 1S 7554 1.0
WINDNM 1S 7555 0.9746649169921875
WINDNM 1S 7556 0.8038914184570313
WINDNM 1S 7557 1.0
WINDNM 1S 7558 1.0
WINDNM 1S 7559 1.0
WINDNM 1S 7560 0.1996963348388672
WINDNM 1S 7561 0.09496232604980469
WINDNM 1S 7562 0.22196917724609375
WINDNM 1S 7563 0.38821044921875
WINDNM 1S 7564 0.6004927368164062
WINDNM 1S 7565 1.0
WINDNM 1S 7566 0.9039987182617187
WINDNM 1S 7567 0.33401300048828125
WINDNM 1S 7568 0.45507440185546877
WINDNM 1S 7569 0.08199947357177734
WINDNM 1S 7570 1.0
WINDNM 1S 7571 0.598140380859375
WINDNM 1S 7572 0.5575195922851562
WINDNM 1S 7573 0.6582030029296875
WINDNM 1S 7574 0.8102118530273438
WINDNM 1S 7575 0.922530517578125
WINDNM 1S 7576 0.773421875
WINDNM 1S 7577 0.141847412109375
WINDNM 1S 7578 0.25790316772460936
WINDNM 1S 7579 0.23596913146972656
WINDNM 1S 7580 0.1483537902832031
WINDNM 1S 7581 0.05795309448242188
WINDNM 1S 7582 0.031946992874145506
WINDNM 1S 7583 0.038018798828125
WINDNM 1S 7584 0.14966094970703125
WINDNM 1S 7585 0.23015242004394532
WINDNM 1S 7586 1.0
WINDNM 1S 7587 1.0
WINDNM 1S 7588 1.0
WINDNM 1S 7589 1.0
WINDNM 1S 7590 1.0
WINDNM 1S 7591 0.9586038208007812
WINDNM 1S 7592 0.647643310546875
WINDNM 1S 7593 0.2429848327636719
WINDNM 1S 7594 0.48077633666992187
WINDNM 1S 7595 0.6523734130859375
WINDNM 1S 7596 0.4225606384277344
WINDNM 1S 7597 0.6628263549804687
WINDNM 1S 7598 0.852395751953125
WINDNM 1S 7599 0.7144059448242187
WINDNM 1S 7600 0.5223473510742187
WINDNM 1S 7601 0.616608642578125
WINDNM 1S 7602 0.3014903869628906
WINDNM 1S 7603 0.07060550689697266
WINDNM 1S 7604 0.04705179214477539
WINDNM 1S 7605 0.1157298812866211
WINDNM 1S 7606 0.04539110946655273
WINDNM 1S 7607 0.029792133331298827
WINDNM 1S 7608 0.06816892242431641
WINDNM 1S 7609 0.13053622436523438
WINDNM 1S 7610 0.03813787078857422
WINDNM 1S 7611 0.1586898956298828
WINDNM 1S 7612 0.7418216552734375
WINDNM 1S 7613 0.39823779296875
WINDNM 1S 7614 0.28407366943359375
WINDNM 1S 7615 0.214240234375
WINDNM 1S 7616 0.08893191528320313
WINDNM 1S 7617 0.06935588073730468
WINDNM 1S 7618 0.058946102142333985
WINDNM 1S 7619 0.03165248107910156
WINDNM 1S 7620 0.00425344705581665
WINDNM 1S 7621 0.0327729377746582
WINDNM 1S 7622 0.027818668365478517
WINDNM 1S 7623 0.055703319549560544
WINDNM 1S 7624 0.03257194519042969
WINDNM 1S 7625 0.03647674179077148
WINDNM 1S 7626 0.2618213500976562
WINDNM 1S 7627 1.0
WINDNM 1S 7628 1.0
WINDNM 1S 7629 1.0
WINDNM 1S 7630 1.0
WINDNM 1S 7631 0.8181749877929687
WINDNM 1S 7632 0.9946355590820313
WINDNM 1S 7633 0.9493726196289063
WINDNM 1S 7634 0.555986328125
WINDNM 1S 7635 0.7953355102539063
WINDNM 1S 7636 0.634862548828125
WINDNM 1S 7637 0.3122757568359375
WINDNM 1S 7638 0.21867088317871095
WINDNM 1S 7639 0.14932919311523438
WINDNM 1S 7640 0.141037353515625
WINDNM 1S 7641 0.08053236389160157
WINDNM 1S 7642 0.0
WINDNM 1S 7643 0.0
WINDNM 1S 7644 0.0
WINDNM 1S 7645 0.0
WINDNM 1S 7646 0.032950389862060545
WINDNM 1S 7647 0.14000944519042968
WINDNM 1S 7648 0.20360269165039063
WINDNM 1S 7649 0.2472494659423828
WINDNM 1S 7650 0.25999530029296875
WINDNM 1S 7651 0.30897784423828123
WINDNM 1S 7652 0.29881796264648436
WINDNM 1S 7653 0.4721340026855469
WINDNM 1S 7654 0.758360595703125
WINDNM 1S 7655 0.46874893188476563
WINDNM 1S 7656 0.4100932922363281
WINDNM 1S 7657 0.3352805480957031
WINDNM 1S 7658 0.23032167053222657
WINDNM 1S 7659 0.17002227783203125
WINDNM 1S 7660 0.1576065216064453
WINDNM 1S 7661 0.12600454711914064
WINDNM 1S 7662 0.1709417266845703
WINDNM 1S 7663 0.1545587615966797
WINDNM 1S 7664 0.1657652893066406
WINDNM 1S 7665 0.2234894561767578
WINDNM 1S 7666 0.2570174255371094
WINDNM 1S 7667 0.10043718719482422
WINDNM 1S 7668 0.02051286506652832
WINDNM 1S 7669 0.10487052154541016
WINDNM 1S 7670 0.07745782470703125
WINDNM 1S 7671 0.21603750610351563
WINDNM 1S 7672 0.1064453125
WINDNM 1S 7673 0.20631558227539062
WINDNM 1S 7674 0.14580763244628905
WINDNM 1S 7675 0.06859061431884765
WINDNM 1S 7676 0.13740386962890624
WINDNM 1S 7677 0.02707003402709961
WINDNM 1S 7678 0.27763201904296875
WINDNM 1S 7679 0.7048109741210937
WINDNM 1S 7680 0.9554973754882813
WINDNM 1S 7681 0.7985516967773437
WINDNM 1S 7682 0.8910013427734375
WINDNM 1S 7683 0.2938746643066406
WINDNM 1S 7684 0.4165911865234375
WINDNM 1S 7685 0.1437232666015625
WINDNM 1S 7686 0.1922093505859375
WINDNM 1S 7687 0.13701806640625
WINDNM 1S 7688 0.20258262634277344
WINDNM 1S 7689 0.47002926635742187
WINDNM 1S 7690 0.5065176086425781
WINDNM 1S 7691 0.2248187713623047
WINDNM 1S 7692 0.4797061462402344
WINDNM 1S 7693 0.4980682067871094
WINDNM 1S 7694 0.05914861297607422
WINDNM 1S 7695 0.07219519805908203
WINDNM 1S 7696 0.11165481567382812
WINDNM 1S 7697 0.11112139892578125
WINDNM 1S 7698 0.049220653533935545
WINDNM 1S 7699 0.06367264556884765
WINDNM 1S 7700 0.07897772979736328
WINDNM 1S 7701 0.3914000244140625
WINDNM 1S 7702 0.3733428649902344
WINDNM 1S 7703 0.23127255249023437
WINDNM 1S 7704 0.18309841918945313
WINDNM 1S 7705 0.15574755859375
WINDNM 1S 7706 0.10770951843261718
WINDNM 1S 7707 0.07991802215576171
WINDNM 1S 7708 0.025658563613891603
WINDNM 1S 7709 0.010679390907287598
WINDNM 1S 7710 0.47543002319335936
WINDNM 1S 7711 0.8524780883789063
WINDNM 1S 7712 0.270634765625
WINDNM 1S 7713 0.31059014892578124
WINDNM 1S 7714 0.2532210388183594
WINDNM 1S 7715 0.18304043579101562
WINDNM 1S 7716 0.28513040161132813
WINDNM 1S 7717 0.9548062133789063
WINDNM 1S 7718 1.0
WINDNM 1S 7719 1.0
WINDNM 1S 7720 1.0
WINDNM 1S 7721 1.0
WINDNM 1S 7722 0.9722532958984375
WINDNM 1S 7723 1.0
WINDNM 1S 7724 1.0
WINDNM 1S 7725 1.0
WINDNM 1S 7726 1.0
WINDNM 1S 7727 0.91206982421875
WINDNM 1S 7728 0.28772589111328123
WINDNM 1S 7729 0.30799533081054686
WINDNM 1S 7730 0.34126766967773436
WINDNM 1S 7731 1.0
WINDNM 1S 7732 0.9834041748046874
WINDNM 1S 7733 1.0
WINDNM 1S 7734 1.0
WINDNM 1S 7735 0.1412984619140625
WINDNM 1S 7736 0.13525718688964844
WINDNM 1S 7737 0.3859100341796875
WINDNM 1S 7738 0.7497769165039062
WINDNM 1S 7739 0.9851116943359375
WINDNM 1S 7740 0.9411810302734375
WINDNM 1S 7741 1.0
WINDNM 1S 7742 0.851406982421875
WINDNM 1S 7743 0.7821871337890625
WINDNM 1S 7744 0.77429931640625
WINDNM 1S 7745 0.31643353271484376
WINDNM 1S 7746 0.20842909240722657
WINDNM 1S 7747 0.13969375610351562
WINDNM 1S 7748 0.5111350402832031
WINDNM 1S 7749 0.31138385009765623
WINDNM 1S 7750 0.7490841674804688
WINDNM 1S 7751 0.9266143798828125
WINDNM 1S 7752 0.2873946533203125
WINDNM 1S 7753 0.39487286376953123
WINDNM 1S 7754 0.108280029296875
WINDNM 1S 7755 0.0775861587524414
WINDNM 1S 7756 0.17667149353027345
WINDNM 1S 7757 0.44783547973632815
WINDNM 1S 7758 0.20528636169433595
WINDNM 1S 7759 0.22218661499023437
WINDNM 1S 7760 0.21016554260253906
WINDNM 1S 7761 0.21013587951660156
WINDNM 1S 7762 0.21897518920898437
WINDNM 1S 7763 0.1893720245361328
WINDNM 1S 7764 0.23760600280761718
WINDNM 1S 7765 0.21384297180175782
WINDNM 1S 7766 0.09843083953857422
WINDNM 1S 7767 0.04402879333496094
WINDNM 1S 7768 0.031477657318115235
WINDNM 1S 7769 0.04230898666381836
WINDNM 1S 7770 0.08669569396972657
WINDNM 1S 7771 0.054286968231201174
WINDNM 1S 7772 0.026995145797729492
WINDNM 1S 7773 0.05317218017578125
WINDNM 1S 7774 0.07159056854248047
WINDNM 1S 7775 0.12382057189941406
WINDNM 1S 7776 0.03176281547546387
WINDNM 1S 7777 0.1318022155761719
WINDNM 1S 7778 0.11304979705810547
WINDNM 1S 7779 0.2108556365966797
WINDNM 1S 7780 0.53184619140625
WINDNM 1S 7781 0.21785586547851563
WINDNM 1S 7782 0.15570306396484376
WINDNM 1S 7783 0.22534211730957032
WINDNM 1S 7784 0.21724742126464844
WINDNM 1S 7785 0.12547794342041016
WINDNM 1S 7786 0.3025758972167969
WINDNM 1S 7787 0.07659452056884766
WINDNM 1S 7788 0.11488766479492188
WINDNM 1S 7789 0.159842041015625
WINDNM 1S 7790 0.23868516540527343
WINDNM 1S 7791 0.18845480346679688
WINDNM 1S 7792 0.11985527038574219
WINDNM 1S 7793 0.08072737121582031
WINDNM 1S 7794 0.0523355712890625
WINDNM 1S 7795 0.05382094955444336
WINDNM 1S 7796 0.06873616790771485
WINDNM 1S 7797 0.001833587646484375
WINDNM 1S 7798 0.02363627815246582
WINDNM 1S 7799 0.11079677581787109
WINDNM 1S 7800 0.050152576446533204
WINDNM 1S 7801 1.0
WINDNM 1S 7802 1.0
WINDNM 1S 7803 0.8095487670898438
WINDNM 1S 7804 0.4709626770019531
WINDNM 1S 7805 0.23978910827636718
WINDNM 1S 7806 1.0
WINDNM 1S 7807 1.0
WINDNM 1S 7808 1.0
WINDNM 1S 7809 0.9937012329101562
WINDNM 1S 7810 1.0
WINDNM 1S 7811 1.0
WINDNM 1S 7812 1.0
WINDNM 1S 7813 1.0
WINDNM 1S 7814 1.0
WINDNM 1S 7815 1.0
WINDNM 1S 7816 1.0
WINDNM 1S 7817 0.9865259399414062
WINDNM 1S 7818 0.7110143432617188
WINDNM 1S 7819 0.67015673828125
WINDNM 1S 7820 0.49662054443359377
WINDNM 1S 7821 0.25368820190429686
WINDNM 1S 7822 0.1407164764404297
WINDNM 1S 7823 0.22545741271972655
WINDNM 1S 7824 0.34124002075195314
WINDNM 1S 7825 0.06979534149169922
WINDNM 1S 7826 0.20001644897460938
WINDNM 1S 7827 0.2350748748779297
WINDNM 1S 7828 0.0
WINDNM 1S 7829 0.14060914611816405
WINDNM 1S 7830 0.29376708984375
WINDNM 1S 7831 0.5317007446289063
WINDNM 1S 7832 0.5150390014648437
WINDNM 1S 7833 0.17932952880859376
WINDNM 1S 7834 0.02121617889404297
WINDNM 1S 7835 0.0
WINDNM 1S 7836 0.13282481384277345
WINDNM 1S 7837 0.1404423065185547
WINDNM 1S 7838 0.15035789489746093
WINDNM 1S 7839 0.15297166442871094
WINDNM 1S 7840 0.1831239013671875
WINDNM 1S 7841 0.09293846130371093
WINDNM 1S 7842 0.07773374176025391
WINDNM 1S 7843 0.43487762451171874
WINDNM 1S 7844 0.6310654296875
WINDNM 1S 7845 0.4123876953125
WINDNM 1S 7846 0.3347310791015625
WINDNM 1S 7847 0.3791944580078125
WINDNM 1S 7848 0.39026473999023437
WINDNM 1S 7849 0.34213253784179687
WINDNM 1S 7850 0.028053857803344726
WINDNM 1S 7851 1.0
WINDNM 1S 7852 1.0
WINDNM 1S 7853 0.9927922973632812
WINDNM 1S 7854 1.0
WINDNM 1S 7855 0.9701878662109376
WINDNM 1S 7856 0.9577832641601562
WINDNM 1S 7857 1.0
WINDNM 1S 7858 0.9603195190429688
WINDNM 1S 7859 1.0
WINDNM 1S 7860 1.0
WINDNM 1S 7861 1.0
WINDNM 1S 7862 1.0
WINDNM 1S 7863 1.0
WINDNM 1S 7864 0.9930188598632812
WINDNM 1S 7865 0.4912044677734375
WINDNM 1S 7866 0.18079141235351562
WINDNM 1S 7867 0.5569205932617187
WINDNM 1S 7868 0.22954733276367187
WINDNM 1S 7869 0.24779454040527343
WINDNM 1S 7870 0.43217007446289063
WINDNM 1S 7871 0.844284423828125
WINDNM 1S 7872 0.9767020263671875
WINDNM 1S 7873 1.0
WINDNM 1S 7874 0.977881103515625
WINDNM 1S 7875 0.886651611328125
WINDNM 1S 7876 0.9590608520507813
WINDNM 1S 7877 0.349978515625
WINDNM 1S 7878 0.9068575439453125
WINDNM 1S 7879 0.6367741088867187
WINDNM 1S 7880 0.392875
WINDNM 1S 7881 0.22787393188476562
WINDNM 1S 7882 0.14941539001464843
WINDNM 1S 7883 0.05394283294677735
WINDNM 1S 7884 0.17168722534179687
WINDNM 1S 7885 0.9469237670898437
WINDNM 1S 7886 0.9092920532226563
WINDNM 1S 7887 0.9745938110351563
WINDNM 1S 7888 0.6045234375
WINDNM 1S 7889 0.30714639282226563
WINDNM 1S 7890 0.23150973510742187
WINDNM 1S 7891 0.14893824768066405
WINDNM 1S 7892 0.04504660415649414
WINDNM 1S 7893 0.010188164710998536
WINDNM 1S 7894 0.3934457092285156
WINDNM 1S 7895 0.12112146759033203
WINDNM 1S 7896 0.05381034469604492
WINDNM 1S 7897 0.014167476654052734
WINDNM 1S 7898 0.0
WINDNM 1S 7899 0.0
WINDNM 1S 7900 0.0
WINDNM 1S 7901 0.1596483612060547
WINDNM 1S 7902 0.17035781860351562
WINDNM 1S 7903 0.06517524719238281
WINDNM 1S 7904 0.3606853942871094
WINDNM 1S 7905 0.16847299194335938
WINDNM 1S 7906 0.06236494827270508
WINDNM 1S 7907 0.0018961310386657714
WINDNM 1S 7908 0.0
WINDNM 1S 7909 0.0
WINDNM 1S 7910 0.07965532684326172
WINDNM 1S 7911 0.2017588348388672
WINDNM 1S 7912 0.28993792724609374
WINDNM 1S 7913 0.37412786865234376
WINDNM 1S 7914 0.3419949951171875
WINDNM 1S 7915 0.31846572875976564
WINDNM 1S 7916 0.3231715393066406
WINDNM 1S 7917 0.36866156005859374
WINDNM 1S 7918 0.30121087646484374
WINDNM 1S 7919 0.2435469207763672
WINDNM 1S 7920 0.16952279663085937
WINDNM 1S 7921 0.1443048095703125
WINDNM 1S 7922 0.10293003082275391
WINDNM 1S 7923 0.07190860748291016
WINDNM 1S 7924 0.37842550659179686
WINDNM 1S 7925 1.0
WINDNM 1S 7926 1.0
WINDNM 1S 7927 0.9555985107421875
WINDNM 1S 7928 0.6859454345703125
WINDNM 1S 7929 0.683040283203125
WINDNM 1S 7930 0.6706248168945312
WINDNM 1S 7931 0.6635525512695313
WINDNM 1S 7932 1.0
WINDNM 1S 7933 1.0
WINDNM 1S 7934 1.0
WINDNM 1S 7935 1.0
WINDNM 1S 7936 0.9907958984375
WINDNM 1S 7937 0.9476015014648438
WINDNM 1S 7938 0.778433349609375
WINDNM 1S 7939 1.0
WINDNM 1S 7940 0.040879425048828126
WINDNM 1S 7941 0.5733851928710938
WINDNM 1S 7942 0.08732563018798828
WINDNM 1S 7943 0.9634904174804687
WINDNM 1S 7944 0.4055087280273437
WINDNM 1S 7945 0.5755150146484375
WINDNM 1S 7946 0.9418381958007812
WINDNM 1S 7947 0.9738207397460937
WINDNM 1S 7948 0.5805643310546875
WINDNM 1S 7949 0.2993934326171875
WINDNM 1S 7950 0.6460665893554688
WINDNM 1S 7951 0.6966278686523437
WINDNM 1S 7952 0.4946949462890625
WINDNM 1S 7953 0.40550735473632815
WINDNM 1S 7954 0.24991278076171874
WINDNM 1S 7955 0.059065277099609376
WINDNM 1S 7956 0.07528530883789063
WINDNM 1S 7957 0.03796812438964844
WINDNM 1S 7958 0.04915701675415039
WINDNM 1S 7959 1.0
WINDNM 1S 7960 0.9638829345703125
WINDNM 1S 7961 0.07102526092529297
WINDNM 1S 7962 0.28242886352539065
WINDNM 1S 7963 0.9859301147460937
WINDNM 1S 7964 0.969448486328125
WINDNM 1S 7965 0.9563087158203125
WINDNM 1S 7966 0.5868328857421875
WINDNM 1S 7967 0.876693359375
WINDNM 1S 7968 0.4422899169921875
WINDNM 1S 7969 0.2585282287597656
WINDNM 1S 7970 0.390855224609375
WINDNM 1S 7971 0.671216552734375
WINDNM 1S 7972 0.28996826171875
WINDNM 1S 7973 0.23260935974121094
WINDNM 1S 7974 0.007670609951019287
WINDNM 1S 7975 1.0
WINDNM 1S 7976 0.5481568603515625
WINDNM 1S 7977 0.2696343994140625
WINDNM 1S 7978 0.0657529296875
WINDNM 1S 7979 1.0
WINDNM 1S 7980 1.0
WINDNM 1S 7981 1.0
WINDNM 1S 7982 1.0
WINDNM 1S 7983 1.0
WINDNM 1S 7984 0.725852294921875
